Title,Video url,Duration in minutes
347aidan - Dancing In My Room (Karaoke Version),https://www.youtube.com/watch?v=MEYOaImcGZk,3.43
Charlie Puth - I Won't Tell A Soul (Karaoke Version),https://www.youtube.com/watch?v=KAlO0CHZkAo,3.8
Anne-Marie - BIRTHDAY (Karaoke Version),https://www.youtube.com/watch?v=MzWPiG8l1VU,3.4
Fetty Wap - Again (Karaoke Version),https://www.youtube.com/watch?v=Xf01s-uyIU4,5.72
Imagine Dragons - I Bet My Life (Karaoke Version),https://www.youtube.com/watch?v=CSB0qayOf00,3.53
Meghan Trainor - No Excuses (Karaoke Version),https://www.youtube.com/watch?v=6hmzFslVd6U,2.92
The Chainsmokers ft. 5 Seconds Of Summer - Who Do You Love (Karaoke Version),https://www.youtube.com/watch?v=5USk-UoZb74,4.03
Taylor Swift - I Wish You Would (Karaoke Version),https://www.youtube.com/watch?v=kyAxRFUGZek,3.78
"Zedd, Katy Perry - 365 (Karaoke Version)",https://www.youtube.com/watch?v=rYNbmf-z8tg,3.28
The 1975 - A Change Of Heart (Karaoke Version),https://www.youtube.com/watch?v=sgIMKZt0RYk,5.23
Ariana Grande - Snow In California (Karaoke Version),https://www.youtube.com/watch?v=9_XR3VFabtY,4.15
Avicii ft. Robbie Williams - The Days (Karaoke Version),https://www.youtube.com/watch?v=lGCvdDoby2w,4.12
Peach Tree Rascals - Mariposa (Karaoke Version),https://www.youtube.com/watch?v=v69miE-fjaw,3.67
David Guetta and Ne-Yo and Akon - Play Hard (Karaoke Version),https://www.youtube.com/watch?v=Ly9ot1bTEhE,3.8
"Lil Uzi Vert, Oh Wonder ft. Nicki Minaj - The Way Life Goes (Remix) (Karaoke Version)",https://www.youtube.com/watch?v=axVfg9qI0UU,4.77
Trevor Daniel - Past Life (Karaoke Version),https://www.youtube.com/watch?v=7om12uqEO4A,3.47
Ruth B - Golden (Karaoke Version),https://www.youtube.com/watch?v=WtjdN5aE_qk,4.93
Au/Ra - Panic Room (Karaoke Version),https://www.youtube.com/watch?v=Fv1V33y6SUs,4.2
"Juicy J, Wiz Khalifa, Ty Dolla $ign - Shell Shocked (TMNT Theme) (Karaoke Version)",https://www.youtube.com/watch?v=KJf5S46Jv8A,3.7
Gjon's Tears - Tout l'Univers (Karaoke Version),https://www.youtube.com/watch?v=OI61ou01NAM,3.45
Doja Cat ft. Gucci Mane - Like That (Karaoke Version),https://www.youtube.com/watch?v=61Un7YQ5vqI,2.85
Little Mix ft. Saweetie - Confetti (Karaoke Version),https://www.youtube.com/watch?v=ecuXrFTOlAQ,3.43
Avicii ft. Rita Ora - Lonely Together (Karaoke Version),https://www.youtube.com/watch?v=AGdiPC9iKgM,3.42
Ed Sheeran & Justin Bieber - I Don't Care (Piano Version),https://www.youtube.com/watch?v=kaUNP9xhtJ8,4.37
Britney Spears - Perfume (Karaoke Version),https://www.youtube.com/watch?v=vh32e2knTF8,4.32
AJ Mitchell -  I Don't Want You Back (Karaoke Version),https://www.youtube.com/watch?v=7TnXHuETOdQ,3.92
Kelly Clarkson - I Don't Think About You (Karaoke Version),https://www.youtube.com/watch?v=5Dyi8kHw9-k,4.12
Tori Kelly - Unbreakable Smile (Karaoke Version),https://www.youtube.com/watch?v=i86mx3z3Hck,4.17
One Direction - I Want (Karaoke Version),https://www.youtube.com/watch?v=MxmlMePm7fs,3.2
Stellar - Ashes (Karaoke Version),https://www.youtube.com/watch?v=EIyfNOhIQ7s,3.18
Fifth Harmony - Write On Me (Karaoke Version),https://www.youtube.com/watch?v=c0rWoJzdhsQ,4.05
David Guetta ft. Nicki Minaj - Turn Me On (Karaoke Version),https://www.youtube.com/watch?v=RN-9g7OISl4,3.67
Tory Lanez - Luv (Karaoke Version),https://www.youtube.com/watch?v=e5xN1SRF8Zc,4.35
Lady Gaga - Stupid Love (Karaoke Version),https://www.youtube.com/watch?v=MmGmwn09LdU,3.53
Mud - Lonely This Christmas (Karaoke Version),https://www.youtube.com/watch?v=_6obMYlPqf8,4.12
Bebe Rexha - Last Hurrah (Karaoke Version),https://www.youtube.com/watch?v=71yhIc5cz2k,2.82
Lewis Capaldi - Lost On You (Karaoke Version),https://www.youtube.com/watch?v=8v9pFbX0Pfs,3.57
Rihanna - Diamonds (Piano Karaoke),https://www.youtube.com/watch?v=6RdZmSag8Hs,3.65
Taylor Dayne - Tell It To My Heart (Karaoke Version),https://www.youtube.com/watch?v=A3wF9EMTNvM,4.08
"Baby Ariel - The New Kid In Town from ""Zombies 2"" (Karaoke Version)",https://www.youtube.com/watch?v=VaBUu7VEycM,3.73
Lena - Satellite (Karaoke Version),https://www.youtube.com/watch?v=DAlARmMKgvs,3.3
"Oliver Tree, Robin Schulz - Miss You (Karaoke Version)",https://www.youtube.com/watch?v=h6HX9kqEj2k,3.37
Jonas Blue ft. RAYE - By Your Side (Karaoke Version),https://www.youtube.com/watch?v=rcarTN2aHYU,3.73
Selena Gomez - Look At Her Now (Karaoke Version),https://www.youtube.com/watch?v=rnbQoVsiu2g,3.13
"Zedd, Kesha - True Colors (Karaoke Version)",https://www.youtube.com/watch?v=uBRuA20sX_s,4.3
Lady Gaga - Joanne (Piano Version) (Karaoke Version),https://www.youtube.com/watch?v=Oa3h2JV3ZEM,5.12
Camila Cabello - Easy (Karaoke Version),https://www.youtube.com/watch?v=qsazv1M6-6I,3.68
HSMTMTS - Breaking Free (Karaoke Version),https://www.youtube.com/watch?v=GVtyZlmWMGc,2.97
"Ellie Goulding, Diplo, Swae Lee - Close To Me (Karaoke Version)",https://www.youtube.com/watch?v=yAxabkR8-9s,3.27
Joey Graceffa - Don't Wait (Karaoke Version),https://www.youtube.com/watch?v=WpBqBOsYGNc,3.72
Oh Wonder - Lose It (Karaoke Version),https://www.youtube.com/watch?v=x6d5SPKrn60,4.27
Kendrick Lamar - ELEMENT. (Karaoke Version),https://www.youtube.com/watch?v=jHvv2cnXBu4,3.68
"Bad Bunny, Drake - Mia (Karaoke Version)",https://www.youtube.com/watch?v=r_7Zt4SrB34,3.68
Jidenna ft. Roman GianArthur - Classic Man (Karaoke Version),https://www.youtube.com/watch?v=VXv9TQSblJk,4.28
Little Mix ft. Ty Dolla $ign - Think About Us (Karaoke Version),https://www.youtube.com/watch?v=HIGAhperWjc,4.13
Ramz - Barking (Karaoke Version),https://www.youtube.com/watch?v=4YsCpXeyqnU,3.35
Juice WRLD ft. Lil Uzi Vert - Wasted (Karaoke Version),https://www.youtube.com/watch?v=EWIDQSEus5k,4.65
Jhené Aiko ft. Rae Sremmurd - Sativa (Karaoke Version),https://www.youtube.com/watch?v=6xT5f8UIryc,5.42
Lauren Spencer-Smith - Narcissist (Karaoke Version),https://www.youtube.com/watch?v=RwvpGhUffKU,3.13
Blue Öyster Cult - (Don't Fear) The Reaper (Karaoke Version),https://www.youtube.com/watch?v=vLwboi5VkMU,5.13
Mimi Webb - Good Without (Karaoke Version),https://www.youtube.com/watch?v=FxFFSZxbDPQ,3.4
Cartoons - Witch Doctor (Ooh Eeh Ooh Ah Aah Ting Tang Walla Walla Bing Bang) (Karaoke Version),https://www.youtube.com/watch?v=YKHzMvXdDM8,3.43
"ZAYN, Zhavia Ward - A Whole New World (Piano Version)",https://www.youtube.com/watch?v=Ujm3LnNqVvE,4.15
dodie -  Human (Karaoke Version),https://www.youtube.com/watch?v=RWhh72skBKk,3.45
Jason Derulo - The Other Side (Karaoke Version),https://www.youtube.com/watch?v=w_Bp1T32EUk,4.07
Madison Beer - Dear Society (Karaoke Version),https://www.youtube.com/watch?v=C07BcreJMsY,3.23
Vedo - You Got It (Karaoke Version),https://www.youtube.com/watch?v=JhYhNNW3pSI,3.63
ZAYN - BeFoUr (Karaoke Version),https://www.youtube.com/watch?v=QBrDvR0EE1E,4.13
"Billie Eilish, ROSALÍA - Lo Vas A Olvidar (Karaoke Version)",https://www.youtube.com/watch?v=o50EWLhATXM,3.68
Jermaine Stewart - We Don't Have To Take Our Clothes Off (Karaoke Version),https://www.youtube.com/watch?v=qPod0NSNSB8,4.6
Rita Ora - Poison (Karaoke Version),https://www.youtube.com/watch?v=ILIY1Fvh-Qw,3.8
One Direction - Clouds (Karaoke Version),https://www.youtube.com/watch?v=bRSQsgPzU4g,4.22
Katy Perry - Daisies (Karaoke Version),https://www.youtube.com/watch?v=d6UJJcoMaYA,3.25
Backstreet Boys - Don't Go Breaking My Heart (Karaoke Version),https://www.youtube.com/watch?v=E9xYFGAN3Mk,3.98
"Billie Eilish, Vince Staples - &burn (Karaoke Version)",https://www.youtube.com/watch?v=zyn8ft1jBT4,3.28
Tinie Tempah ft. Zara Larsson - Girls Like (Karaoke Version),https://www.youtube.com/watch?v=zfKgUKBnWmw,3.82
Coi Leray - Players (Karaoke Version),https://www.youtube.com/watch?v=3hQtdpZjuwE,2.53
5 Seconds Of Summer - What I Like About You (Karaoke Version),https://www.youtube.com/watch?v=FOi-1F4jg5o,2.85
Luke Bryan - Knockin' Boots (Karaoke Version),https://www.youtube.com/watch?v=-HgxYnvguFw,3.77
carolesdaughter - Violent (Karaoke Version),https://www.youtube.com/watch?v=8TBn8iRl9vQ,2.85
The 1975 - Fallingforyou (Karaoke Version),https://www.youtube.com/watch?v=mRhsBemoqAc,4.37
Disclosure ft. Sam Smith - Omen (Karaoke Version),https://www.youtube.com/watch?v=_JmfQjsT13c,4.45
Sophia Grace - Best Friends (Karaoke Version),https://www.youtube.com/watch?v=3xi_rU1lshU,4.63
Sia - You're Never Fully Dressed Without A Smile (Karaoke Version),https://www.youtube.com/watch?v=oq5cBDKnzkw,3.67
Ella Eyre - If I Go (Karaoke Version),https://www.youtube.com/watch?v=7mQS9bI1640,3.32
"$uicideBoy$ - ...And To Those I Love, Thanks For Sticking Around (Karaoke Version)",https://www.youtube.com/watch?v=ceu-tt3cZ3k,2.98
The Common Linnets - Calm After The Storm (Karaoke Version),https://www.youtube.com/watch?v=NK7Prd-tJUk,3.43
Panic! At The Disco - Girls / Girls / Boys (Karaoke Version),https://www.youtube.com/watch?v=kXaKroziqzM,3.72
Pink - Blow Me (One Last Kiss) (Karaoke Version),https://www.youtube.com/watch?v=HiNNU1yNmZ0,4.63
Harry Styles - As It Was (Piano Version),https://www.youtube.com/watch?v=seGYMjQsblo,3.22
Machine Gun Kelly - Bloody Valentine (Karaoke Version),https://www.youtube.com/watch?v=vEnPGNNgdLg,3.85
Imagine Dragons - Zero (Karaoke Version),https://www.youtube.com/watch?v=aZ0aqG_8X7Q,3.67
Miley Cyrus - Plastic Hearts (Karaoke Version),https://www.youtube.com/watch?v=YCg18GGi6_I,3.82
Cashmere Cat ft. Ariana Grande - Adore (Karaoke Version),https://www.youtube.com/watch?v=7O0aHoVMVMI,3.87
"Cheat Codes, Little Mix - Only You (Karaoke Version)",https://www.youtube.com/watch?v=obHaUU2ARsA,3.33
Will.I.Am and Justin Bieber - #thatPOWER (Karaoke Version),https://www.youtube.com/watch?v=ThDF47voqJs,4.92
Leah McFall - I Will Survive (Karaoke Version),https://www.youtube.com/watch?v=4_EQ0rs6Vqg,2.62
Sam Smith - Too Good At Goodbyes (Piano Version),https://www.youtube.com/watch?v=D7_8HFYctas,4.15
Before You Exit - Clouds (Karaoke Version),https://www.youtube.com/watch?v=_eZnrqEK2Ys,4.87
Clara Mae - I'm Not Her (Karaoke Version),https://www.youtube.com/watch?v=l5BNEZQAC_E,3.47
Conan Gray - Lookalike (Karaoke Version),https://www.youtube.com/watch?v=fzXwb0VBmrs,3.98
Rossa - Hati Yang Kau Sakiti (Karaoke Version),https://www.youtube.com/watch?v=bSy0RaSPjw4,4.12
Drake - Trophies (Karaoke Version),https://www.youtube.com/watch?v=b9YPBnVx3B0,3.57
Cliff Richard - Congratulations (Karaoke Version),https://www.youtube.com/watch?v=oYiagyqqWrI,2.88
MAX ft. gnash - Lights Down Low (Karaoke Version),https://www.youtube.com/watch?v=DLjXt0c01Ng,4
Ariana Grande - Sweetener (Karaoke Version),https://www.youtube.com/watch?v=mc7cOWlwnEY,3.72
Ariana Grande - better off (Karaoke Version),https://www.youtube.com/watch?v=XFcBx-m_OR8,3.08
Sia - Chandelier (Piano Karaoke),https://www.youtube.com/watch?v=qUP5mDujZrE,4.25
Tate McRae -  you broke me first (Piano Karaoke),https://www.youtube.com/watch?v=EKG1iDJJuok,3.08
Tiësto & Dzeko ft. Preme & Post Malone - Jackie Chan (Karaoke Version),https://www.youtube.com/watch?v=ou--0XxxPdU,3.87
Sabrina Carpenter - Almost Love (Karaoke Version),https://www.youtube.com/watch?v=0Vvf0X7YYE0,3.88
Hailee Steinfeld - Wrong Direction (Karaoke Version),https://www.youtube.com/watch?v=mib93OpvqY0,4.35
twenty one pilots - Level Of Concern (Karaoke Version),https://www.youtube.com/watch?v=p9ms_vG6e6I,3.83
Cher Lloyd - Swagger Jagger (Karaoke Version),https://www.youtube.com/watch?v=6-cSmlY1t60,3.67
Louis Tomlinson - Just Like You (Karaoke Version),https://www.youtube.com/watch?v=6O0RRnCTzhY,3.62
Ed Sheeran - Nina (Karaoke Version),https://www.youtube.com/watch?v=7T3FkcLgTzU,4.05
Shawn Mendes ft. Khalid - Youth (Karaoke Version),https://www.youtube.com/watch?v=IrFEjSQ0EcM,3.35
Alex Aiono - Work The Middle (Karaoke Version),https://www.youtube.com/watch?v=LbLgwcdPhkg,3.97
Jacob Sartorius - All My Friends (Karaoke Version),https://www.youtube.com/watch?v=TM8aw1fr4RI,3.87
Blake Shelton with Gwen Stefani - Nobody But You (Karaoke Version),https://www.youtube.com/watch?v=GCkSxPy-1tE,3.52
Grouplove - Tongue Tied (Karaoke Version),https://www.youtube.com/watch?v=uQQntp2Jam8,3.98
Anson Seabra - Walked Through Hell (Karaoke Version),https://www.youtube.com/watch?v=_XCshM3W9eA,3.97
Sia - I'm Still Here (Karaoke Version),https://www.youtube.com/watch?v=7rWHtN2sdIg,4.25
"ZAYN, PARTYNEXTDOOR - Still Got Time (Karaoke Version)",https://www.youtube.com/watch?v=zFuryVNrq0M,3.47
Austin Mahone - Dirty Work (Karaoke Version),https://www.youtube.com/watch?v=O2vhF-rARYc,3.4
The 1975 - Sincerity Is Scary (Karaoke Version),https://www.youtube.com/watch?v=yAhsPDvn3uI,3.8
TINI - Got Me Started (Karaoke Version),https://www.youtube.com/watch?v=ySmyrl1jLgE,3.88
Louisa Johnson - So Good (Karaoke Version),https://www.youtube.com/watch?v=GsqF3WroG-Q,3.75
Ella Henderson - Glow (Karaoke Version),https://www.youtube.com/watch?v=6cjnk0r_63k,4.22
"benny blanco, Juice WRLD  - Graduation (Karaoke Version)",https://www.youtube.com/watch?v=w2WB9X4H3sk,3.03
Lucy Spraggan - Last Night (Beer Fear) (Karaoke Version),https://www.youtube.com/watch?v=fNOywuJ_5KI,2.48
"Ariana Grande, The Weeknd - off the table (Karaoke Version)",https://www.youtube.com/watch?v=Otk-R5ZzsTE,4.22
Iggy Azalea ft. MO - Beg For It (Karaoke Version),https://www.youtube.com/watch?v=WDOjTDQPOTA,3.28
The Chainsmokers - The One (Karaoke Version),https://www.youtube.com/watch?v=zpXSTPUdrgc,3.35
Why Don't We & Macklemore -  I Don't Belong In This Club (Karaoke Version),https://www.youtube.com/watch?v=qV-JFrzrzws,4.07
twenty one pilots - Jumpsuit (Karaoke Version),https://www.youtube.com/watch?v=_5EtmQh5K1k,4.23
5 Seconds Of Summer - Hey Everybody! (Karaoke Version),https://www.youtube.com/watch?v=xcfNqmchwdE,3.8
Kygo ft. OneRepublic - Stranger Things (Karaoke Version),https://www.youtube.com/watch?v=XRn8IBDAnkc,3.88
Logan Paul - Outta My Hair (Karaoke Version),https://www.youtube.com/watch?v=4ayExqUfOhU,3.07
Olly Murs ft. Travie McCoy - Wrapped Up (Karaoke Version),https://www.youtube.com/watch?v=vBm8NMIxjWY,3.52
Cher Lloyd and T.I. - I Wish (Karaoke Version),https://www.youtube.com/watch?v=_A-zr1NqOKs,3.8
Years & Years ft. Tove Lo - Desire (Karaoke Version),https://www.youtube.com/watch?v=rMHGzmw3fSc,4.07
Fifth Harmony ft. Fetty Wap - All In My Head (Flex) (Karaoke Version),https://www.youtube.com/watch?v=JExZop1aqPU,3.93
Iggy Azalea and T.I. - Change Your Life (Karaoke Version),https://www.youtube.com/watch?v=u2zxuW5nN5E,4.07
Joji - TEST DRIVE (Karaoke Version),https://www.youtube.com/watch?v=Kcw4iJe90JY,3.23
Dan + Shay - I Should Probably Go To Bed (Karaoke Version),https://www.youtube.com/watch?v=4sRdfZMYU-M,3.45
Michele Morrone - Hard For Me (Karaoke Version),https://www.youtube.com/watch?v=76qpwPuaqIY,3.2
Diplo ft. Morgan Wallen - Heartless (Karaoke Version),https://www.youtube.com/watch?v=T9AWDVVad00,3.17
Galantis - Peanut Butter Jelly (Karaoke Version),https://www.youtube.com/watch?v=TPVnV0q_Gm8,3.92
Lucy Spraggan - Tea and Toast (Karaoke Version),https://www.youtube.com/watch?v=vejuDZqIwKg,4.95
Selena Gomez - Me And My Girls (Karaoke Version),https://www.youtube.com/watch?v=ERt4OQCSuhg,4.08
Marshmello & Logic - EVERYDAY (Karaoke Version),https://www.youtube.com/watch?v=h1kScjF479Q,3.77
Maggie Rogers - Light On (Karaoke Version),https://www.youtube.com/watch?v=x26kByG_Tf8,4.18
Mike Posner - Please Don't Go (Karaoke Version),https://www.youtube.com/watch?v=XAp5mbiWfpE,3.72
"Becky G, Myke Towers - DOLLAR (Karaoke Version)",https://www.youtube.com/watch?v=Ls48orWTp3k,3.68
Regina Spektor - You've Got Time (Karaoke Version) (OITNB Theme),https://www.youtube.com/watch?v=7e0P-3OC5jM,3.4
Jonas Brothers - Cool (Karaoke Version),https://www.youtube.com/watch?v=9hguoJLNobQ,3.23
The Kid LAROI - So Done (Karaoke Version),https://www.youtube.com/watch?v=WVQkxIzlKWo,2.48
Rixton - Hotel Ceiling (Karaoke Version),https://www.youtube.com/watch?v=qoAsOuG4nW4,3.48
Iggy Azalea - Bounce (Karaoke Version),https://www.youtube.com/watch?v=Z5la7qf4EbI,2.93
Dua Lipa - Hallucinate (Karaoke Version),https://www.youtube.com/watch?v=NorEzapRCiQ,3.85
Disclosure ft. Lorde - Magnets (Karaoke Version),https://www.youtube.com/watch?v=ejYXswDqghM,3.85
Neck Deep - In Bloom (Karaoke Version),https://www.youtube.com/watch?v=6YBWfoORoIs,4.07
Becky G - Break A Sweat (Karaoke Version),https://www.youtube.com/watch?v=BfxdKqJyPhc,4
Alicia Keys and Kendrick Lamar - It's On Again (Karaoke Version) from 'The Amazing Spider-Man 2',https://www.youtube.com/watch?v=LOtANEwl_74,4.2
Breland - My Truck (Karaoke Version),https://www.youtube.com/watch?v=zSPwK2EFp0M,3.07
Lil Baby & Gunna - Drip Too Hard (Karaoke Version),https://www.youtube.com/watch?v=6ZrpPTXTL04,2.63
Kendrick Lamar - i (Karaoke Version),https://www.youtube.com/watch?v=nL9fXL1K2X8,4.3
Katy Perry - Waking Up In Vegas (Karaoke Version),https://www.youtube.com/watch?v=eDUiYL6Mr54,3.63
Camila Cabello - Living Proof (Karaoke Version),https://www.youtube.com/watch?v=nlKHe2Ts0lY,3.58
Nick Jonas - Levels (Karaoke Version),https://www.youtube.com/watch?v=7kKPkJQ9yc0,3.3
Armin Van Buuren - This Is What It Feels Like (Karaoke Version),https://www.youtube.com/watch?v=pRWW6FENG7o,3.73
NLE Choppa ft. Roddy Ricch - Walk 'Em Down (Karaoke Version),https://www.youtube.com/watch?v=eIKo7dooxe0,3.15
Martin Garrix ft.  Bonn - High On Life (Karaoke Version),https://www.youtube.com/watch?v=U399h9BI06g,4.03
Kelly Clarkson - People Like Us (Karaoke Version),https://www.youtube.com/watch?v=e-ChngqFCe0,4.68
Troye Sivan ft. Betty Who - HEAVEN (Karaoke Version),https://www.youtube.com/watch?v=xCaT4RuOrJY,4.57
Ariana Grande - bad idea (Karaoke Version),https://www.youtube.com/watch?v=aw-agjuoyVg,3.47
Ed Sheeran - Eraser (Karaoke Version),https://www.youtube.com/watch?v=0yd_pp02_oY,4.13
Lady Gaga - Marry The Night (Karaoke Version),https://www.youtube.com/watch?v=e4la2-TxoPQ,4.83
Freddie Mercury - Time Waits For No One (Karaoke Version),https://www.youtube.com/watch?v=Obsplk2Oxzc,3.53
Laura Marano - Boombox (Karaoke Version),https://www.youtube.com/watch?v=IesptmydsYA,3.77
Olivia Rodrigo - traitor (Piano Karaoke),https://www.youtube.com/watch?v=M-i3C_6Nkyk,3.87
Juice WRLD & The Weeknd - Smile (Karaoke Version),https://www.youtube.com/watch?v=4Ijt0bN9xYA,3.33
Taylor Swift - Soon You'll Get Better (Karaoke Version) feat. Dixie Chicks,https://www.youtube.com/watch?v=x8OawWigxBI,3.63
INNA - Gimme Gimme (Karaoke Version),https://www.youtube.com/watch?v=KbnFlfRT4gE,3.3
Little Mix - Break Up Song (Karaoke Version),https://www.youtube.com/watch?v=S9eBE1VsISY,3.75
peter kuli & jedwill - ok boomer (Karaoke Version),https://www.youtube.com/watch?v=RMmwZIJ3uqk,2.7
Charlie Puth -That's Hilarious (Karaoke Version),https://www.youtube.com/watch?v=RDSruwjK6GM,2.58
Nicole Scherzinger - Your Love (Karaoke Version),https://www.youtube.com/watch?v=2jcPA9-BNmQ,4.38
Gesaffelstein & The Weeknd -  Lost In The Fire (Karaoke Version),https://www.youtube.com/watch?v=SHQBizSKGTE,3.47
"The Chainsmokers, Bebe Rexha - Call You Mine (Karaoke Version)",https://www.youtube.com/watch?v=jiipJz78VD8,3.92
Jonas Brothers - What A Man Gotta Do (Karaoke Version),https://www.youtube.com/watch?v=fL7qK5ynYGg,3.57
Drake ft. Rick Ross - Money In The Grave (Karaoke Version),https://www.youtube.com/watch?v=6b1IqNSWdRY,3.3
Hey Violet - Guys My Age (Karaoke Version),https://www.youtube.com/watch?v=epU0ayO75kc,3.8
24kGoldn - CITY OF ANGELS (Karaoke Version),https://www.youtube.com/watch?v=57dMSFH0KMw,2.25
Tones and I - Never Seen The Rain (Karaoke Version),https://www.youtube.com/watch?v=0n2XhLPbPMQ,3.77
Ariana Grande - ghostin (Piano Version),https://www.youtube.com/watch?v=XFYP1c1eVKc,4.5
Lana Del Rey - Did you know that there's a tunnel under Ocean Blvd (Karaoke Version),https://www.youtube.com/watch?v=tGU01G3OVaw,4.72
Troye Sivan - for him. (Karaoke Version),https://www.youtube.com/watch?v=7NspcLdV4xM,3.87
Kacey Musgraves - All Is Found (Karaoke Version),https://www.youtube.com/watch?v=zIKtbGu4tHU,3.37
Natti Natasha - Me Gusta (Karaoke Version),https://www.youtube.com/watch?v=-uGM1toblIE,3.45
Sigala ft. Paloma Faith - Lullaby (Karaoke Version),https://www.youtube.com/watch?v=cZAarc9NRxA,3.7
Camila Cabello - I'll Be Home For Christmas (Karaoke Version),https://www.youtube.com/watch?v=1VRycH5ZoVs,3.23
East 17 - Stay Another Day (Karaoke Version),https://www.youtube.com/watch?v=LnsPMGGcCPk,5.12
Julia Michaels - Worst In Me (Karaoke Version),https://www.youtube.com/watch?v=qF0yc2Ko35I,3.78
Britney Spears - Work B***h (Karaoke Version),https://www.youtube.com/watch?v=qLkddAcYk_o,4.45
Tate McRae - Stupid (Karaoke Version),https://www.youtube.com/watch?v=JafD6bxiXz8,3.1
Fifth Harmony ft. Gucci Mane - Down (Karaoke Version),https://www.youtube.com/watch?v=QOYHjSK7D2Q,3.07
Maroon 5 - She Will Be Loved (Piano Karaoke),https://www.youtube.com/watch?v=zu10xadVaWM,5.72
Maroon 5 - This Summer's Gonna Hurt Like A Motherf****r (Karaoke Version),https://www.youtube.com/watch?v=cmqlDASPG_w,4.25
Lana Del Rey - Honeymoon (Karaoke Version),https://www.youtube.com/watch?v=Q3WYYXb4IpE,6.13
Mustard with Roddy Ricch - Ballin' (Karaoke Version),https://www.youtube.com/watch?v=FGJ09zozTYM,3.23
"Olivia Rodrigo, Matt Cornett - What I've Been Looking For (Karaoke Version)",https://www.youtube.com/watch?v=OAtXbf1nGjs,2.48
"benny blanco, Tainy, Selena Gomez, J Balvin - I Can't Get Enough (Karaoke Version)",https://www.youtube.com/watch?v=jrwl2MNeEbw,3.03
Carly Rae Jepsen - Run Away With Me (Karaoke Version),https://www.youtube.com/watch?v=AOp9-5lHL8o,4.75
Selena Gomez - Slow Down (Karaoke Version),https://www.youtube.com/watch?v=IW-SvUNv1Xg,3.88
Nelly Furtado - Try (Karaoke Version),https://www.youtube.com/watch?v=Bx1nxiMV5Zc,4.38
Rudimental and Ella Eyre - Waiting All Night (Karaoke Version),https://www.youtube.com/watch?v=QbpxigTbPaw,4.85
Glee - Singing In The Rain/Umbrella (Karaoke Version),https://www.youtube.com/watch?v=eHNM7ebjcqI,3.35
T.I. and Iggy Azalea - No Mediocre (Karaoke Version),https://www.youtube.com/watch?v=ABBGBCGKDm4,3.72
Why Don't We - BIG PLANS (Karaoke Version),https://www.youtube.com/watch?v=IL1eJdDub9w,3.23
Lea Michele - Cannonball (Karaoke Version),https://www.youtube.com/watch?v=0_I0dpYtZ6Q,3.97
Lulu - Boom Bang a Bang (Karaoke Version),https://www.youtube.com/watch?v=hgVFupOREhY,2.73
LANY - I Don't Wanna Love You Anymore (Karaoke Version),https://www.youtube.com/watch?v=Klx1VeZFa5g,3.63
Rita Ora and Tinie Tempah - R.I.P. (Karaoke Version),https://www.youtube.com/watch?v=I2rvzgyMDPI,3.98
Camp Rock - Who Will I Be (Karaoke Version),https://www.youtube.com/watch?v=P6tMjbZ9jfs,3.57
"BLANCO, Mahmood - Brividi (Karaoke Version)",https://www.youtube.com/watch?v=dKLATJG_ZoE,3.7
KYLE ft. Kehlani - Playinwitme (Karaoke Version),https://www.youtube.com/watch?v=3Ae57OHI4Gs,3.42
Normani - Motivation (Karaoke Version),https://www.youtube.com/watch?v=UYqChykmbb0,3.57
Neon Jungle - Braveheart (Karaoke Version),https://www.youtube.com/watch?v=ORc-j7Kxvr8,4.07
Katy Perry - Not Like The Movies (Karaoke Version),https://www.youtube.com/watch?v=5jFHyzQA7yY,4.23
Madison Beer - Fools (Karaoke Version),https://www.youtube.com/watch?v=EhLHj9BG5Ik,3.98
The Girl And The Dreamcatcher - Written In The Stars (Karaoke Version),https://www.youtube.com/watch?v=SJSzWWyoRKI,3.72
Melanie Martinez - The Bakery (Karaoke Version),https://www.youtube.com/watch?v=dSfkj7JZvfw,3.03
"The Vamps, Martin Jensen - Middle Of The Night (Karaoke Version)",https://www.youtube.com/watch?v=0k9ptdxishw,3.25
Taylor Swift -  I Think He Knows (Karaoke Version),https://www.youtube.com/watch?v=KAX2wJjOYY0,3.37
Cian Ducrot - All For You (Karaoke Version),https://www.youtube.com/watch?v=qvYMJol__LA,3.83
Zara Larsson ft. Ty Dolla $ign - So Good (Karaoke Version),https://www.youtube.com/watch?v=oD3-0bH6Sfw,3.27
Maroon 5 - Love Somebody (Karaoke Version),https://www.youtube.com/watch?v=NT9Am-a8Nsw,4.17
Little Mix - Holiday (Karaoke Version),https://www.youtube.com/watch?v=dq4snYpo1Ic,3.82
Paramore - Told You So (Karaoke Version),https://www.youtube.com/watch?v=jT7N-6Creso,3.43
Joshua Bassett - When There Was Me And You (Karaoke Version),https://www.youtube.com/watch?v=J6jCor0h8v0,2.02
Charlie Puth - BOY (Karaoke Version),https://www.youtube.com/watch?v=tlnjFe88etw,4.77
Lisa Stansfield - All Around the World (Karaoke Version),https://www.youtube.com/watch?v=fEEfCIGXMeA,4.77
"Jeremy Zucker - always, i'll care (Karaoke Version)",https://www.youtube.com/watch?v=XjBKOyI-lOY,2.68
Cheryl Cole and Tinie Tempah - Crazy Stupid Love (Karaoke Version),https://www.youtube.com/watch?v=Df0E9H2PUCA,4.27
